id;name;actions_combination;nb_actions;total_investment;total_profit
270;combinaison_270;[['Action-2', '30.0', '3.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];13;404.0;51.8
271;combinaison_271;[['Action-2', '30.0', '3.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];14;428.0;56.839999999999996
272;combinaison_272;[['Action-2', '30.0', '3.0'], ['Action-7', '22.0', '1.54'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];15;542.0;77.36
273;combinaison_273;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86']];2;56.0;5.859999999999999
274;combinaison_274;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24']];3;104.0;12.1
275;combinaison_275;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18']];4;138.0;21.28
276;combinaison_276;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];5;180.0;28.42
277;combinaison_277;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];6;290.0;38.32
278;combinaison_278;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];7;328.0;47.06
279;combinaison_279;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];8;342.0;47.2
280;combinaison_280;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];9;360.0;47.74
281;combinaison_281;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];10;368.0;48.38
282;combinaison_282;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];11;372.0;48.86
283;combinaison_283;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];12;382.0;50.26
284;combinaison_284;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];13;406.0;55.3
285;combinaison_285;[['Action-2', '30.0', '3.0'], ['Action-8', '26.0', '2.86'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];14;520.0;75.82
286;combinaison_286;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24']];2;78.0;9.24
287;combinaison_287;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18']];3;112.0;18.42
288;combinaison_288;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];4;154.0;25.560000000000002
289;combinaison_289;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];5;264.0;35.46
290;combinaison_290;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];6;302.0;44.2
291;combinaison_291;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];7;316.0;44.34
292;combinaison_292;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];8;334.0;44.88
293;combinaison_293;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];9;342.0;45.52
294;combinaison_294;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];10;346.0;46.0
295;combinaison_295;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];11;356.0;47.4
296;combinaison_296;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];12;380.0;52.44
297;combinaison_297;[['Action-2', '30.0', '3.0'], ['Action-9', '48.0', '6.24'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];13;494.0;72.96
298;combinaison_298;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18']];2;64.0;12.18
299;combinaison_299;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14']];3;106.0;19.32
300;combinaison_300;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];4;216.0;29.22
301;combinaison_301;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];5;254.0;37.96
302;combinaison_302;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];6;268.0;38.1
303;combinaison_303;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];7;286.0;38.64
304;combinaison_304;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];8;294.0;39.28
305;combinaison_305;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];9;298.0;39.76
306;combinaison_306;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];10;308.0;41.16
307;combinaison_307;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];11;332.0;46.199999999999996
308;combinaison_308;[['Action-2', '30.0', '3.0'], ['Action-10', '34.0', '9.18'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];12;446.0;66.72
309;combinaison_309;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14']];2;72.0;10.14
310;combinaison_310;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9']];3;182.0;20.04
311;combinaison_311;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];4;220.0;28.78
312;combinaison_312;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];5;234.0;28.92
313;combinaison_313;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];6;252.0;29.46
314;combinaison_314;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];7;260.0;30.1
315;combinaison_315;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];8;264.0;30.580000000000002
316;combinaison_316;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];9;274.0;31.98
317;combinaison_317;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];10;298.0;37.02
318;combinaison_318;[['Action-2', '30.0', '3.0'], ['Action-11', '42.0', '7.14'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];11;412.0;57.540000000000006
319;combinaison_319;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9']];2;140.0;12.9
320;combinaison_320;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74']];3;178.0;21.64
321;combinaison_321;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];4;192.0;21.78
322;combinaison_322;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];5;210.0;22.32
323;combinaison_323;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];6;218.0;22.96
324;combinaison_324;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];7;222.0;23.44
325;combinaison_325;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];8;232.0;24.84
326;combinaison_326;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];9;256.0;29.88
327;combinaison_327;[['Action-2', '30.0', '3.0'], ['Action-12', '110.0', '9.9'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];10;370.0;50.4
328;combinaison_328;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74']];2;68.0;11.74
329;combinaison_329;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14']];3;82.0;11.88
330;combinaison_330;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];4;100.0;12.420000000000002
331;combinaison_331;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];5;108.0;13.060000000000002
332;combinaison_332;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];6;112.0;13.540000000000003
333;combinaison_333;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];7;122.0;14.940000000000003
334;combinaison_334;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];8;146.0;19.980000000000004
335;combinaison_335;[['Action-2', '30.0', '3.0'], ['Action-13', '38.0', '8.74'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];9;260.0;40.5
336;combinaison_336;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14']];2;44.0;3.14
337;combinaison_337;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54']];3;62.0;3.68
338;combinaison_338;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];4;70.0;4.32
339;combinaison_339;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];5;74.0;4.800000000000001
340;combinaison_340;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];6;84.0;6.200000000000001
341;combinaison_341;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];7;108.0;11.240000000000002
342;combinaison_342;[['Action-2', '30.0', '3.0'], ['Action-14', '14.0', '0.14'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];8;222.0;31.76
343;combinaison_343;[['Action-2', '30.0', '3.0'], ['Action-15', '18.0', '0.54']];2;48.0;3.54
344;combinaison_344;[['Action-2', '30.0', '3.0'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64']];3;56.0;4.18
345;combinaison_345;[['Action-2', '30.0', '3.0'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];4;60.0;4.66
346;combinaison_346;[['Action-2', '30.0', '3.0'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];5;70.0;6.0600000000000005
347;combinaison_347;[['Action-2', '30.0', '3.0'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];6;94.0;11.100000000000001
348;combinaison_348;[['Action-2', '30.0', '3.0'], ['Action-15', '18.0', '0.54'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];7;208.0;31.62
349;combinaison_349;[['Action-2', '30.0', '3.0'], ['Action-16', '8.0', '0.64']];2;38.0;3.64
350;combinaison_350;[['Action-2', '30.0', '3.0'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48']];3;42.0;4.12
351;combinaison_351;[['Action-2', '30.0', '3.0'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];4;52.0;5.52
352;combinaison_352;[['Action-2', '30.0', '3.0'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];5;76.0;10.559999999999999
353;combinaison_353;[['Action-2', '30.0', '3.0'], ['Action-16', '8.0', '0.64'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];6;190.0;31.08
354;combinaison_354;[['Action-2', '30.0', '3.0'], ['Action-17', '4.0', '0.48']];2;34.0;3.48
355;combinaison_355;[['Action-2', '30.0', '3.0'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4']];3;44.0;4.88
356;combinaison_356;[['Action-2', '30.0', '3.0'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];4;68.0;9.92
357;combinaison_357;[['Action-2', '30.0', '3.0'], ['Action-17', '4.0', '0.48'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];5;182.0;30.439999999999998
358;combinaison_358;[['Action-2', '30.0', '3.0'], ['Action-18', '10.0', '1.4']];2;40.0;4.4
359;combinaison_359;[['Action-2', '30.0', '3.0'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04']];3;64.0;9.440000000000001
360;combinaison_360;[['Action-2', '30.0', '3.0'], ['Action-18', '10.0', '1.4'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];4;178.0;29.96
361;combinaison_361;[['Action-2', '30.0', '3.0'], ['Action-19', '24.0', '5.04']];2;54.0;8.04
362;combinaison_362;[['Action-2', '30.0', '3.0'], ['Action-19', '24.0', '5.04'], ['Action-20', '114.0', '20.52']];3;168.0;28.56
363;combinaison_363;[['Action-2', '30.0', '3.0'], ['Action-20', '114.0', '20.52']];2;144.0;23.52
